"Text","Language"
"On April 21, 2018, Brother Aksenov gathered with friends and acquaintances in a hotel conference room to discuss the Bible.","Not Yoruba"
"On April 25, 2019, a criminal case was brought against Brother Metsger based on the fact that he professed to be one of Jehovah’s Witnesses.","Not Yoruba"
"On April 25, 2019, Cyclone Kenneth struck northern Mozambique.","Not Yoruba"
"On April 4, 2019, a large forest fire broke out along the eastern coast of South Korea in the Gangwon Province.","Not Yoruba"
"On April 6, 2018, the Court of Termini Imerese in Sicily, Italy, ruled that a surgeon was criminally liable for forcing a blood transfusion on a woman who is one of Jehovah’s Witnesses.","Not Yoruba"
"On August 1, 2018, when my mother was home alone, the Federal Security Service (FSB) investigator instructed the Special Forces to saw through the hinges of our front door.","Not Yoruba"
"On August 22, a magnitude 4.0 earthquake struck the island of Ischia off the coast of Naples, Italy, destroying numerous buildings and displacing some 2,600 people.","Not Yoruba"
"On August 3, 2018, Judge Inna Yangubayeva of the Leninsky District Court of Orenburg, Russia, ruled to place Brothers Vladimir Kochnev and Aleksandr Suvorov under house arrest after they had each been imprisoned for 78 days.","Not Yoruba"
"On average, every publisher conducted three Bible studies.","Not Yoruba"
"On December 13, 2019, Brother Vladimir Alushkin was convicted and sentenced to six years in prison.","Not Yoruba"
"On December 18, 2018, a complaint, Moskalenko v. Russia, was filed with the European Court of Human Rights (ECHR).","Not Yoruba"
"On December 5, 2019, the European Court of Human Rights (ECHR) unanimously ruled in favor of 22 of Jehovah’s Witnesses from Armenia who were wrongly convicted of evading compulsory military service.","Not Yoruba"
"On February 18, 2020, the Zheleznodorozhniy District Court in Khabarovsk, Russia, convicted Brother Yevgeniy Aksenov and gave him a two-year suspended prison sentence.","Not Yoruba"
"On February 21, 1940, Brother Eckert’s wife received a telegram that unceremoniously announced: “Husband died today in the camp.","Not Yoruba"
"On February 26, authorities arrested 68-year-old Shamil, charging him with “inciting religious hatred.” Afterward, the court placed him in pretrial detention, which eventually was extended for six months.","Not Yoruba"
"On February 26, just a day after the application was filed, the ECHR responded with a favorable ruling.","Not Yoruba"
"On February 28, 2019, the last one of Jehovah’s Witnesses in South Korea imprisoned for neutrality was released.","Not Yoruba"
"On Friday morning of the convention, the chairman invited all in the Icelandic-language field to meet in a small lounge within the stadium complex during the noon break.","Not Yoruba"
"On Friday, January 25, 2019, a mining dam collapsed in the city of Brumadinho, located in the state of Minas Gerais, Brazil, causing a deadly mudslide.","Not Yoruba"
"On Friday, May 18, 2018, a Boeing 737 crashed shortly after takeoff from Havana, Cuba.","Not Yoruba"
"On Grand Bahama Island, there are four congregations and 364 publishers.","Not Yoruba"
"On hearing about pounded yam he girded himself with cooked melon seeds for stew seasoning; on hearing about farm work he threw his cutlass away.","Not Yoruba"
"On his 35-man team list for the World cup, Rohr stated that he would submit the lost by May 4 to the NFF.","Not Yoruba"
"On his part, a co-author of the book, Mr. Frank Akinola said the need to give the people of Awori Land an understanding of their origin and cultural heritage, inspired him to read the book.","Not Yoruba"
"On his part, Lichtsteiner expressed happiness joining the North Londoners at the Emirates.","Not Yoruba"
"On his part, the Senator representing Ogun West, Senator Olu Odebiyi who called on the stakeholders in education to give utmost priority to history in the nation’s educational curriculum, urged parents not to fail to project and teach their children.","Not Yoruba"
"On January 12, 2019, our brothers in Nigeria hosted a special meeting at the Benin City Assembly Hall in Nigeria.","Not Yoruba"
"On January 15, 2019, at least 21 people were killed in an attack on a hotel and office complex in Nairobi, Kenya.","Not Yoruba"
"On January 18, 2019, he performed emergency treatment on a Witness patient affected by an aortic dissection.","Not Yoruba"
"On January 20, the Tagalog edition was released at the Metro Manila Assembly Hall in Quezon City.","Not Yoruba"
"On January 27, 2019, a tornado pummeled Havana, the capital of Cuba.","Not Yoruba"
"On January 30, 1933, Adolf Hitler became chancellor of Germany and immediately began restricting freedoms of assembly and press.","Not Yoruba"
"On January 9, a powerful storm resulting in widespread mudslides wreaked havoc on residents in the southern part of California, United States.","Not Yoruba"
"On July 19, 2019, Brother Stephen Lett of the Governing Body enthusiastically announced the release of the New World Translation of the Christian Greek Scriptures in Icelandic at the international convention in Copenhagen, Denmark.","Not Yoruba"
"On July 21, 2017, the Moscow-based Memorial Human Rights Centre granted Dennis political prisoner status.","Not Yoruba"
"On July 21, at the international convention in Denmark, Brother Lett of the Governing Body read a message from Dennis.","Not Yoruba"
"On July 3, 2018, the Stupnikovs were checking in for an early morning flight at the Krasnoyarsk International Airport.","Not Yoruba"
"On July 5, 2019, the revised edition of the New World Translation of the Holy Scriptures in Chinese was released at a regional convention in Taoyuan City, Taiwan.","Not Yoruba"
"On July 6, 2018, the Barda District Court of Azerbaijan ordered a one-year conditional sentence for one of our brothers, Emil Mehdiyev.","Not Yoruba"
"On June 20, 2018, Russia’s Human Rights Council requested that the Prosecutor General’s Office verify the lawfulness of the criminal prosecution of Jehovah’s Witnesses.","Not Yoruba"
"On June 23, 2020, the Lgovskiy District Court in the Kursk Region granted Brother Dennis Christensen early release.","Not Yoruba"
"On June 24, 2019, high winds and heavy rain pounded south Texas.","Not Yoruba"
"On June 28, 2018, for the first time in South Korea’s history, the Constitutional Court declared a section of Korea’s Military Service Act (MSA) unconstitutional, as it does not provide alternative service for conscientious objectors.","Not Yoruba"
"On June 3, 2018, at 12:45 p.m., FSB agents supported by armed National Guard officers forced open the front door of their apartment, where people were gathered for a peaceful meeting, and searched the home for six hours.","Not Yoruba"
"On locating him at a Hutu home, the leader threatened: “We will solve this problem tomorrow morning.”","Not Yoruba"
"On March 17, 2019, Brother Kenneth Cook, a member of the Governing Body, released the revised edition of the New World Translation of the Holy Scriptures in the Shona language at a special event held at the Harare Assembly Hall in Zimbabwe.","Not Yoruba"
"On March 18, 2019, the Supreme Court ruled against SKAT TV.","Not Yoruba"
"On March 19, 2019, Brother Shpakovskiy was charged with organizing the activities of an “extremist” organization.","Not Yoruba"
"On March 20, 2019, the Court ruled against Mr. Drakaliev, who now must compensate the brothers.","Not Yoruba"
"On March 26, the Court used the ruling as a precedent to penalize Vseki Den, condemning what the Court characterized as the “language of hatred.” The third case involved the cruel persecution of our brothers by a political group called the VMRO-Bulgarian National Movement.","Not Yoruba"
"On May 1, 2019, our sister Cecilia received a very special blessing when she was appointed to serve as a regular pioneer.","Not Yoruba"
"On May 15, 2019, Italy’s Supreme Court of Cassation, the highest court in the land, strengthened our brothers’ right to make decisions regarding their own medical care.","Not Yoruba"
"On May 18, 1994, doctors in Argentina repaired birth defects on her spine and spinal membranes.","Not Yoruba"
"On May 19, 2015, he was sentenced to four years in prison on fabricated charges of “inciting religious hatred” and has yet to be released.]","Not Yoruba"
"On May 24, 2019, the circuit overseer and a branch representative traveled to the Lóvua camp to help set up the sound and stage equipment.","Not Yoruba"
"On May 25 and 26, 2019, the “Be Strong!” circuit assembly program in the Lingala and Tshiluba languages was held within the Lóvua refugee camp.","Not Yoruba"
"On May 31, 2019, a gunman opened fire on employees working in a municipal office building in Virginia Beach, Virginia, United States.","Not Yoruba"
"On Monday, President Muhammad Buhari of Nigeria assured citizens that the disbandment will be effective immediately and that the federal government will establish a presidential reform panel to look into police welfare and other critical areas, ensuring the demands of the masses be put into action.","Not Yoruba"
"On Nov. 22, 2019 a five-man panel of the Court of Appeal, presided over by Justice Usaini Murkhtar, dismissed the appeals.","Not Yoruba"
"On November 14, 2019, a student opened fire on fellow classmates at a high school in Santa Clarita, California.","Not Yoruba"
"On November 16, 2018, Cyclone Gaja devastated the southern Indian state of Tamil Nadu.","Not Yoruba"
